run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
40,92.59741401672363,0.05674749014453716,0.15637236684681752,0.11748712977561089,0.05610402704748914,0.07312142330698299,0.06514427710362146,0.08290003857289309,0.2969304835413163,0.21770033541394962
41,93.75215291976929,0.10896290415706288,0.3269405322901679,0.2433793565681078,0.07419719494967858,0.14397189538054397,0.11442400908384413,0.09907909703791212,0.2847491691037672,0.21292809363164164
43,91.47803330421448,0.4606308480038016,0.33292784621798155,0.4020804828120608,0.3315312396648394,0.25070224445192424,0.2940333202258964,0.828873522041068,0.5427685700682102,0.701017678364164
44,92.99260759353638,0.09183498358641864,0.41388935232938723,0.29935820911138966,0.08140520999631931,0.3275088389927398,0.23830163914578495,0.13637330981903426,0.6549487830904492,0.4723754901174774
45,93.136403799057,0.046158046777166034,0.07068537037641384,0.059657602056563175,0.032081633935249855,0.02675948672575413,0.029548916609167423,0.05166939296493215,0.04428928083421052,0.04813248774156328
46,93.15923476219177,0.0567327772554698,0.1294014633903921,0.09980282877714122,0.0744918942877073,0.06663675750284935,0.07068575988297296,0.12728037203864154,0.12653856243835185,0.12691116469581432
47,92.83541989326477,0.05645554724114375,0.09602875261664598,0.0787081689672576,0.03878151712146172,0.0408041533062852,0.039802534619110055,0.05898899315739872,0.11231510032757987,0.08962679619484006
48,94.42281460762024,0.05442382127428675,0.10535753176166947,0.0837759183623513,0.07174059921897281,0.0771010614273988,0.07446073362536622,0.09168621422134018,0.1418982088333254,0.11938367857072169
50,94.06296157836914,0.1154741510828912,0.09593210016301952,0.10618407964471764,0.10553166843517599,0.06251332858484765,0.08679680177000076,0.22832465793973378,0.18444994117323565,0.2076178566693533
51,92.14183926582336,0.11651505995612012,0.14798604028804677,0.13313469779365086,0.048166584194236445,0.09791391767412866,0.07708604321899856,0.11321650836969793,0.22079795374571182,0.1752965643880062
53,94.42036628723145,0.050737252409707626,0.21479809928357754,0.1558473275091502,0.029663670758047333,0.0696048056930786,0.053443477799844444,0.06585316989944683,0.14677875671766974,0.11363766522551987
54,94.34019565582275,0.0714441855975813,0.039210897461923404,0.05767528756255945,0.04874947322841605,0.03472790118248909,0.04234492075946534,0.11146068439905264,0.052550578413775445,0.08722140477057805
55,93.18557548522949,0.08855989746947643,0.07633913010341142,0.08269460708984483,0.05332304644284317,0.05023406316252017,0.0518063939775673,0.11214773009915596,0.10054179975628687,0.10652102320846753
56,91.98336791992188,0.09873945050450031,0.18830011934473664,0.15021039993772192,0.06917193169028012,0.1229361702635638,0.09966414083715792,0.08755264489993202,0.33193438126308417,0.24241136299992666
57,91.26792860031128,0.06457188768619083,0.13883889548032474,0.10816354786850256,0.046897041906725265,0.054505323687739464,0.05083187695757441,0.05324702289943657,0.13907431124023184,0.10517957888726
58,94.39979863166809,0.10680782682114193,0.3023727324963716,0.22648166979862752,0.07333207024788257,0.10107535777834167,0.08825742701398662,0.1778326438823203,0.43567943129588066,0.33237644753291445
60,95.41454815864563,0.08005703139478394,0.09626540771701346,0.08850777898583374,0.06120913443919262,0.06079119633434605,0.061001174306346044,0.13722088994910295,0.1277472347880313,0.13258346168348545
61,94.50326752662659,0.10043316095615595,0.07421357990380485,0.08834234706914573,0.06383193187328531,0.05463560135661538,0.05942625025691076,0.11739232532783814,0.16691284560315375,0.14421684445152158
62,94.66109585762024,0.1637569995333163,0.8382269540642027,0.603048696342387,0.18897689582848748,0.7481920463419627,0.5449178655013912,0.38771887374777825,1.7210560796852699,1.245712795792732
63,93.16177201271057,0.11025740005673551,1.1163196159346103,0.7919854489134477,0.05280985897902939,0.4174037426748045,0.2970527679918841,0.11076900625906902,1.7669917683609222,1.2499682474785907
64,91.41509628295898,0.06580695483090555,0.15246022871482742,0.11729398082900098,0.04820182139034407,0.09324949876190536,0.07415872831616802,0.08719882331463948,0.17214262543324899,0.1363233118590778
65,93.0950095653534,0.07592197821643672,0.09722753394001325,0.08719474690429244,0.06988719929969962,0.07222931946452488,0.07106426066605658,0.05518825149239211,0.10683160887951952,0.08494901282707684
66,90.73213362693787,0.07221617496518838,0.0452441422384185,0.0602995768620036,0.05759974150807333,0.04808127339028485,0.05306916611396965,0.10743862751760065,0.08540608322885865,0.09708371145098572
67,94.0737133026123,0.09722996687158234,0.15642871735676384,0.13014766688672813,0.028029588400585136,0.0772456924147841,0.05803625543808627,0.09210938523007411,0.13381548813936886,0.11480716506179364
68,95.6702344417572,0.06872142653828346,0.19995146010900533,0.14932076715696113,0.04915235300087202,0.10479425198713609,0.08176522508421145,0.12403703826062516,0.2629369405777732,0.2053698786089941
69,95.70600724220276,0.07283913093532733,0.11888608104317551,0.09851887275576422,0.04284987774371767,0.06094214548007016,0.052650770037566776,0.10934139456905713,0.23787353404243713,0.18493286601070377
70,91.99634957313538,0.08820632396586169,0.24787178347754682,0.18581390060886316,0.06898199927356478,0.11815429753916243,0.09667028454413515,0.04145792602869336,0.24094440422965702,0.17262309481566748
71,92.36772871017456,0.08371564156514229,0.6906147851525603,0.4911685561505607,0.053601909871442734,0.14276903218459214,0.1077070413903992,0.07007735286020438,0.5360194404561446,0.38167257331666027
72,94.7201132774353,0.11578367706266683,0.10118467899165613,0.1087521650410989,0.0605417760061652,0.06760421763999527,0.06415924522830768,0.08654207090531764,0.1965311577623153,0.1516855832711678
73,94.43028235435486,0.06208500421923487,0.15218209811089767,0.11609004917688062,0.047973970040200334,0.07954924220575245,0.06563931700429791,0.07061354591800993,0.13504542911083497,0.10766211133080343
74,91.42823195457458,0.08857311220502412,0.11254191778990245,0.10123206599661576,0.04915599391998772,0.08238954729180695,0.0677891221282282,0.09526708985933333,0.20652118806990877,0.16065837038153627
75,90.08184504508972,0.1669207045334572,0.8223132993788286,0.5924702286290129,0.0644352672597189,0.47096676951138605,0.3356214683138454,0.22242286380997478,1.0385384170892347,0.7499426931145566
76,92.9121527671814,0.11139065201372184,0.28032670026455553,0.21305490257652132,0.10084943529745619,0.2084213696560712,0.16356410765304716,0.18746729578233826,0.582177080450894,0.43193041432695783
77,93.40271520614624,0.08430098606852457,0.12705732868692254,0.10775450956268302,0.06057936933817655,0.08844179458805028,0.07575907917969776,0.10889429980193878,0.15065282092405796,0.13137822649711542
78,94.37676954269409,0.06283106881104099,0.21025213226034734,0.1549649755995189,0.037931498271154836,0.09262353226949824,0.07069537928007753,0.070428099825292,0.27190429846765024,0.19833960680521523
79,94.80488443374634,0.10603743820303707,0.4519193982725898,0.3277757423849435,0.0927801720517492,0.3833134861560534,0.2784838255986297,0.25221368960236334,1.0578951680235238,0.76794064709581
81,93.88359355926514,0.06573730726563233,0.4689776633443452,0.33435739342534754,0.04431749936007569,0.16083469740310719,0.1178078395076169,0.08087924377777397,0.6799438038769905,0.48344862524234905
82,95.31934928894043,0.07890787730085756,0.11398997884444122,0.09797725900291447,0.05545677244297069,0.07360070620674951,0.06513533153231234,0.08255284160085538,0.21868809750754595,0.16509345861920965
84,95.69611954689026,0.06837923961255013,0.32596732051388083,0.23517437047036374,0.030974109042124238,0.16790207236768762,0.12055220310575158,0.07697397522321249,0.373320229705554,0.26914427031374805
85,96.07371282577515,0.09845716918230428,0.10864263185217474,0.10365921149825162,0.10093403964012534,0.11463456561691267,0.10798046897238814,0.1608839768275085,0.1827506049778516,0.17213080653403698
86,91.07029867172241,0.33893748934065887,0.7426106581789159,0.5766234090517008,0.19998627928138663,0.5965853097796378,0.444367174072496,0.46613723097284937,0.9766625622870181,0.7644798946756798
87,95.42479968070984,0.10217668764715564,0.06821274353576348,0.08692261563928948,0.06090343544472987,0.06134518680313778,0.06112402210954183,0.11482515784242325,0.10312923441076666,0.10915218098556477
88,94.87776136398315,0.09006435229308206,0.2992214981184087,0.2206710693059137,0.05560497885895295,0.2279246634348388,0.16566436110833718,0.1763582067301019,0.5983097127078025,0.4404874774876753
89,91.64993977546692,0.09136211427212185,0.18396052557731685,0.14510184176374433,0.07325990394170409,0.09721168675351713,0.08603605533129777,0.10083429717646011,0.16178004909118737,0.13470426727682144
90,92.87626504898071,0.10289296267802994,0.1608708722493152,0.1349421342566624,0.056840733686301624,0.10225692544576895,0.08265844820640471,0.11401145788797017,0.2596772710069648,0.20032638655888235
91,91.8693699836731,0.15675713561773827,0.19610955160427637,0.17746618937488107,0.08783272207752302,0.1520312273799155,0.12405665942059882,0.22167571055013774,0.395676302984942,0.32044127140800277
93,94.39850759506226,0.0840360292276128,0.5305961747096465,0.379301533959629,0.059097157100192,0.175113816831124,0.1305233191418276,0.08016919637407005,0.21437305362249387,0.16164739988657284
94,95.55239391326904,0.1191211029605315,0.34741542883952037,0.2593795653625199,0.054222362372225254,0.1758371089702671,0.12994535899533213,0.09354351929963489,0.3893730426586678,0.28276908121440775
95,93.81872248649597,0.0792860685066781,0.34779206958259473,0.2518812889335893,0.053979587041330886,0.3059863930132958,0.2193842186429008,0.17227425863251206,0.6479482461610515,0.47344477123547446
96,93.68717384338379,0.06852638547448973,0.23140648877589262,0.17042980698628654,0.041524600356551096,0.13591530636979196,0.10036206049391092,0.10957634851808169,0.42182121163841574,0.30775250350103045
97,95.54326319694519,0.1314345859071898,0.5061055655544414,0.3692382411334405,0.05071252514658794,0.20458897788625732,0.14883888478055216,0.0812268746040951,0.4920417681929396,0.3521144978654508
98,95.60953569412231,0.05552893161480608,0.13974378673911303,0.10620865801225435,0.05201806452107502,0.08532587533216698,0.07061208418709111,0.0636838275240158,0.14834308504456398,0.11402934192090604
99,95.37525296211243,0.1605600370444304,0.6376212957472226,0.46430281467067896,0.09974239284788869,0.38126699198210845,0.2782905024327321,0.18809699609763125,0.8661806832378498,0.6258683523670853
