run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
70,23.67696452140808,0.11004592822380871,0.11104910817170965,0.11054709354961927,0.0323218831896453,0.0391594854975978,0.03589322231905105
71,24.234971046447754,0.09232466147035351,0.08252546458121804,0.08757748879146961,0.027443633436719045,0.02524325772097498,0.026369833448490348
72,23.70734739303589,0.1181416711037094,0.13142120473568233,0.12493731082616409,0.04131251174405633,0.06460154231765718,0.05418670811755984
73,24.324954986572266,0.10292315482983226,0.08894628271188018,0.09621063174555511,0.029645263354224686,0.02007071260669715,0.025329410131975448
74,23.295939445495605,0.13486759977644183,0.14369168491120343,0.13933576777899165,0.06058832827241659,0.03319564233276317,0.04889222480088865
75,23.39386248588562,0.10135697574783085,0.12746956386214456,0.11511540241876558,0.0330137062633183,0.045880792272173586,0.03994865118934998
76,23.083685874938965,0.07988966396686663,0.10238219069782395,0.09179242768266574,0.045944453532244384,0.05802186260314458,0.05231404059908695
77,25.028746604919434,0.09167000044510212,0.08664658016113176,0.08920148362584254,0.0403620170617268,0.05655240808590067,0.049103865297544
78,23.482248783111572,0.10780050097216042,0.10390172261017615,0.1058751322280647,0.052021235148926565,0.04286872830635588,0.04767935780521122
79,24.65499973297119,0.11225935500838796,0.11844934729042453,0.11538622490841066,0.044502154571517814,0.03943442189096444,0.04205258925291222
80,23.895484924316406,0.10928090708962963,0.08072405176466337,0.09611345493829102,0.04634111965535114,0.03886910389520857,0.04278019444274298
81,23.462440252304077,0.1001218411998442,0.13363397171842573,0.11802122176087348,0.04360469391126684,0.05427521354554508,0.049213384673963266
82,23.652448892593384,0.14825992805374943,0.13457877185900172,0.1416059794058394,0.03778880483072752,0.04611346894348915,0.04214421612834963
83,23.32506537437439,0.1291519494728927,0.11444510394579435,0.12204316540420161,0.04559595719747455,0.040639491221322356,0.043196591853484824
84,23.362085103988647,0.09529161459928621,0.09535804808924597,0.0953247336525878,0.03623680076634727,0.03625868281224021,0.03624770935631547
85,23.297253608703613,0.11400336644979944,0.2020424738646509,0.16390736477211956,0.047467275079955636,0.06999101842685557,0.059764718346081595
86,23.906341791152954,0.10111348887713492,0.10107299216882462,0.10109330562975409,0.03598818910640842,0.03224660544277478,0.0341744690092979
87,23.942857265472412,0.09282029209074179,0.0974053095949892,0.09513328509366656,0.046726703206408655,0.050552033453262736,0.04867100582586278
88,24.972434043884277,0.10320252487692168,0.10581756931528366,0.1045141529241101,0.06048204269048026,0.06683424602938474,0.06372744500736983
89,24.07669973373413,0.12770318530495867,0.1281053279761463,0.12790378829590487,0.04252050602996056,0.0476535816827403,0.04515205043146162
90,23.57986307144165,0.09763388657597995,0.08519828985434975,0.09164662392270378,0.03616074841999133,0.038071512801070725,0.03712544910821647
91,24.359530448913574,0.08257286890586261,0.10627268400595417,0.09512680839659973,0.033881436436746286,0.029484098250930468,0.0317657978106229
92,23.495784759521484,0.1118068964079269,0.13853948281258996,0.12584339824731558,0.04115666269176569,0.048864893393619296,0.045163519495746304
93,23.29392719268799,0.1067938717271866,0.10191705740020963,0.10439154295866801,0.0597941015767903,0.06497820175145114,0.06243190783924556
94,23.4136803150177,0.12106133541852963,0.10369330738119151,0.11273932212209235,0.06899847052734295,0.052777042380573076,0.061450626305553105
95,25.977692127227783,0.12019684891497733,0.20690790025846217,0.16907069758554338,0.052118363698143606,0.0746413600928097,0.0643380228273267
96,23.48684549331665,0.13301236466973812,0.21226045182781084,0.17700501127763593,0.0495132892340118,0.08923118484637457,0.07209924778251355
97,24.17386531829834,0.10134316640242555,0.09280781760252019,0.09718253658543272,0.060624624505718455,0.06340224134509895,0.06202465678295963
98,23.47043776512146,0.09708127194325962,0.16991709842340874,0.13826787587486894,0.0546149436724659,0.10845658375398524,0.08578540227542149
99,23.736750841140747,0.12631734537190287,0.11993585899795361,0.12317787450263586,0.044663058733763604,0.031583534958340986,0.038700227734150626
