run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall
43,167.94753527641296,0.09657723519819117,0.11411023452737228,0.10568065160281107,0.04627082570558493,0.04762404850168528,0.04695020489567011
44,166.11209154129028,0.0944107691989891,0.07948692369326135,0.08729160665162461,0.03502301731579603,0.033212092559869476,0.03413238772172526
45,166.0856704711914,0.0938648265892923,0.10427792945580455,0.09919189628157522,0.06467628937972722,0.09835447638609573,0.08318509728490575
46,168.45561051368713,0.09414020077197334,0.15768616487835121,0.12976411641370614,0.03565800134564051,0.03914797673017193,0.03743824138943351
47,166.12505841255188,0.09768267798154107,0.10381655714427838,0.10078673706148066,0.043524713519934095,0.037701166079734255,0.04072623357202775
48,167.2280478477478,0.10731225301657059,0.10557021029845824,0.10644750877070393,0.053813507209521466,0.04590747350354629,0.05002922020401089
49,167.01770401000977,0.08089779140517185,0.08566170449879118,0.08330638747194517,0.03906132200292143,0.03502042097303008,0.037102219192668436
50,166.25805401802063,0.07908198229214312,0.11099159130411236,0.09631769993681663,0.05502820857467844,0.05328115842630639,0.054164448942539946
51,166.47848272323608,0.11656778735334596,0.11095224740852548,0.1138034060667954,0.051886182937773126,0.04480419661571858,0.04848569491502055
52,167.84051036834717,0.1349591780279597,0.11746284209692726,0.12654101598152345,0.06872947849602229,0.06921798814033016,0.0689734048854533
53,173.62405920028687,0.08772991203594126,0.10383613778809786,0.09609596536729596,0.04142602982426059,0.035560423387252876,0.03861389921757486
54,171.10332441329956,0.12140360954126203,0.14809247131343126,0.13536581878622286,0.04301639075151249,0.0452428915724406,0.04414021370823133
55,171.7016179561615,0.0918051039946235,0.11306522374060678,0.10295230252949174,0.03342127176333438,0.032490146634007296,0.03296044769050815
56,174.71430444717407,0.07677574259450735,0.13204553358059387,0.10792261749754578,0.06380246632900373,0.09928511682505575,0.08339742736288945
57,169.73770952224731,0.1141185893042936,0.10228340641369749,0.1083811015243179,0.04910719876944794,0.04935696676159394,0.04923185211103948
58,169.52540063858032,0.11771787481050638,0.12380071914704666,0.12078811906262363,0.04448840701767245,0.07909794685242087,0.06411855712830217
