run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
30,93.86989641189575,0.07440838551013688,0.11560306308413097,0.09715011944651604,0.07043979482929835,0.07378629353422916,0.07212724249209199,0.0647882480046008,0.16360833372431494,0.12428775460227148
31,102.89351987838745,0.07142129856346108,0.15762553135296783,0.1222401319595273,0.05729992460745794,0.11488878689992832,0.09069681162014395,0.0866600360839305,0.255722976132691,0.1906880666436224
32,102.80441069602966,0.08147675238540604,0.1229148915413906,0.10421167560773592,0.0695209082009532,0.07119140596071295,0.0703585129420521,0.08437822063584095,0.1839130418840639,0.14293442562199848
33,100.32809329032898,0.07172891352882306,0.31265796288400505,0.2265077639152955,0.06636312251160031,0.19204628247691988,0.1435002821847565,0.14373155945988395,0.674555952211759,0.486996573762913
34,100.8612494468689,0.09209254104830174,0.1392920849827395,0.11800275097126241,0.06980540880593127,0.13435771506174143,0.1069666630212526,0.12080175584095162,0.2986597838875332,0.2275503434789052
35,102.00899600982666,0.07079322273054989,0.10799207474242879,0.0912503429783138,0.04243428072564437,0.07480216975765816,0.06076269948324639,0.0981464811103907,0.18967793421582133,0.1508780614804928
36,97.34493279457092,0.07351050529051244,0.10509733408413502,0.09064123997849687,0.06070668649984829,0.08263346832951875,0.07246999597467588,0.10294681849122789,0.19548146080723722,0.15608494652345756
37,103.22856450080872,0.05171259243915833,0.17977595082374545,0.1321007798283563,0.0616157675809166,0.15000724236851704,0.11454344691532647,0.08817449416750318,0.4197302936944328,0.3028396061295411
38,99.27262759208679,0.06496364620851063,0.16233349244188894,0.1234979582973786,0.05886552791735142,0.09917874701037173,0.08149149045005682,0.0968584144301341,0.3151606032920409,0.23283852441208563
39,102.468585729599,0.10696571624225677,0.2941413743340397,0.22105081576919747,0.08272200822186164,0.2259390512354988,0.16993185929067173,0.16231724203584633,0.5872252304609515,0.4302256316793071
40,102.40318536758423,0.06987575682260243,0.22264296434627767,0.1647927460341734,0.07040406078178787,0.18869605499013958,0.14224530173320518,0.10371768943676411,0.4268605095020024,0.3101879540103196
41,97.62468123435974,0.10179609770120081,0.6537430423333771,0.467141997098756,0.06808684851774474,0.5214683842452141,0.37130338324053674,0.1460512945583358,1.5723980113554918,1.1149283939145274
42,100.37962293624878,0.08004188260900437,0.11815501791645718,0.10085578519650444,0.06229559303600654,0.10317676512263206,0.0851619396467671,0.08764747983891169,0.2703390127143877,0.20070067360326732
43,102.385014295578,0.12405687535909037,0.11134950436836978,0.11789431588974543,0.0708162959844421,0.08316028046850607,0.07721612166229969,0.12891771302581534,0.12596536314032294,0.12745468546147232
44,102.44074511528015,0.0646615537977981,0.09073048733596477,0.0787417241069451,0.03908394844985421,0.03643981005639866,0.03778913128811331,0.07789746197761346,0.1406667501381059,0.11360548068941109
45,96.42236042022705,0.05852239568132089,0.08493458368071909,0.07289358861857924,0.04968247203371303,0.07686175527135197,0.06467365331796898,0.04854284527293492,0.14809859616403304,0.11006501519456188
46,95.01270961761475,0.06613905130249416,0.1566500762778059,0.12010579001081309,0.044605367130408156,0.10987327821848324,0.08375669045126789,0.09701188897971515,0.2951961129990192,0.21944236595239672
47,96.37432098388672,0.07022248227202403,0.15742749050116223,0.12176363756645943,0.04660826180141062,0.10736522008548144,0.08267550233680805,0.07069073772542156,0.21775748760546904,0.16168387476017393
48,99.1729211807251,0.053518547205105994,0.1825454170977154,0.13433573167884613,0.07255863378638908,0.07577442930538494,0.07417895073665635,0.12048944464899841,0.4621741760270404,0.33727026678683913
49,99.71292972564697,0.056407169857207846,0.09335768681675363,0.0770720019522808,0.044820712178353775,0.06599532336099444,0.05637804989095368,0.08334974305162136,0.2020782129784942,0.15439755893712245
50,97.19976115226746,0.08823713757715682,0.152359010456818,0.1244005623851412,0.06483993583718572,0.0826076182765472,0.07422962515691363,0.09175374271623801,0.2046491872912976,0.1584231587975622
51,97.15072846412659,0.12016738865491611,0.2438131706446807,0.19202195452627177,0.08088249867104179,0.12003588941794897,0.10228901867975412,0.19585109150681804,0.3446061792827078,0.2800541150706105
52,102.75746965408325,0.06997536487304853,0.18415963822807624,0.13914187831148084,0.05073722180651042,0.16036078662267675,0.11878079860636342,0.07074348642770037,0.3625905536280151,0.26084724593329783
53,101.82058477401733,0.0444478503718939,0.13499658669253006,0.10037198698842172,0.03645171016578531,0.05955598837394087,0.0493392981325163,0.08046997673655024,0.23834311264606867,0.1776598701520438
54,96.17291450500488,0.07804533055432361,0.22624153788631735,0.16902045266441118,0.050573642221496844,0.12591857879089272,0.09584298518672092,0.09980039037408638,0.33668286263345637,0.24798524591512908
55,100.72884702682495,0.1490906056650199,0.4785720036227753,0.35398794101180464,0.11687752928756512,0.3364840940579646,0.2515668330086605,0.2989037627880484,0.9335228865173537,0.6922325922048023
56,102.09885621070862,0.08076643612736342,0.10670250251107802,0.09458724592946795,0.05718071322870587,0.08571977836318052,0.07281761308369919,0.10332248049538373,0.1683291033217978,0.13956218876562895
57,97.60190200805664,0.11168070303662503,0.47689357432041474,0.3458543184783405,0.0631410318313878,0.20410534196137325,0.15087813234058287,0.1592228215218049,0.7025766667015864,0.5086782475974339
58,101.96799874305725,0.05634591793061617,0.062379893487448726,0.059430134774477006,0.04468858111999369,0.045536836202918825,0.04511338110631745,0.0775515210426891,0.0970216454062779,0.0877976350165844
59,97.38899898529053,0.06441565156125154,0.23454833504941264,0.17176123577270924,0.0651826737131684,0.17991312526876713,0.13514790509060817,0.13662060521178324,0.4856516709239626,0.35626263033025374
60,94.90797209739685,0.08271644880361172,0.16614208169085953,0.13111164257376148,0.07143680782121707,0.08466863607435439,0.07831207020218546,0.08835540754461998,0.22209551820201986,0.16882498668703153
61,98.56582760810852,0.06752466504467675,0.14404884688941683,0.11238152209399051,0.06012869838311722,0.10969188062296377,0.0883785843194458,0.07969725046135047,0.22413187304794788,0.1680030352350054
62,95.67601203918457,0.08063254795301118,0.1436595990380488,0.11639512302862183,0.06657137390552809,0.13140541641717954,0.10406523166643779,0.11708709049262307,0.29142105024997966,0.22182623376043345
63,101.62768149375916,0.07609964013040456,0.08689288009904121,0.08165796780442224,0.04167581952940066,0.05111563918464116,0.04662056270770307,0.0640136172909855,0.19404434929570666,0.14430249223308386
64,99.59224438667297,0.09600182075218154,0.2138467882589071,0.16557935763304496,0.07648339615411812,0.17482732387668307,0.13479115263115954,0.17290190335825342,0.4154602248504529,0.31785034256876077
65,96.95517444610596,0.10417745370617276,0.13123668355651583,0.11844020505020063,0.0542219562501175,0.11826171251799444,0.09190060543233154,0.1519890963486951,0.3540506879214228,0.2721525633257488
66,100.70533800125122,0.0592255981419845,0.1514368082377084,0.11484829774397828,0.06149401780658941,0.11887066272464425,0.09455027678108516,0.10037489266327555,0.27271271620463833,0.20524015462916445
67,96.22959876060486,0.04478900811956022,0.0800430148265636,0.06480443550898489,0.06483000594933234,0.07711459721514315,0.07121853196288516,0.08636160736351635,0.12575577601799004,0.10781189797525985
68,94.40606093406677,0.06757489195999267,0.07760503852552862,0.0727474111366873,0.04901613104240087,0.07527978172238234,0.06348014243604845,0.07247366434932118,0.13088392843402158,0.10570248601500715
69,100.53150391578674,0.07777130763595977,0.1155919047793238,0.0984557831238213,0.05367080970682551,0.09144526660402398,0.07491900863970119,0.08790646319348919,0.1871233059816969,0.14604394862265752
70,101.60834884643555,0.07799661849130987,0.3456983790412765,0.25023738359308306,0.07199744667504486,0.1862016415073556,0.14100145834257516,0.11446431518233113,0.7297711462613805,0.5215600339037383
71,97.28436160087585,0.06710306666805044,0.1658605493084057,0.12637418800265582,0.048513372543094464,0.13272125841337024,0.09980214550426818,0.09198309130470073,0.34431936724552964,0.25166817524562124
72,98.39183926582336,0.08171986819129236,0.22343034386123756,0.16802461438212177,0.053256411797871446,0.1533264697661747,0.11463169414289208,0.10455280169588407,0.4127388824553888,0.3006559756491113
73,94.17587232589722,0.06717264025762056,0.15038425004369704,0.11634257564346082,0.04983668884516095,0.09778451832516424,0.07753533830475343,0.11044478593296007,0.24955831939141357,0.1927710935199599
74,99.90598487854004,0.062368965763618923,0.11592915402004016,0.09300458821372948,0.058178392965287554,0.08619992173084794,0.07349336189144809,0.08999699590243421,0.25276359971449275,0.18949287065396217
75,96.87763786315918,0.07797961933960461,0.07884552245077901,0.07841241739777127,0.04695059060369871,0.056888852571357285,0.05214156021244377,0.10347234801639361,0.15498388076263672,0.1316910306277998
76,101.48598957061768,0.0899232846333973,0.1947482372600456,0.1515257592275404,0.05393646350374473,0.13148049687340876,0.10037796556427898,0.1334926616140126,0.36893382580180106,0.2770956044445098
77,102.34228658676147,0.06819909967058502,0.09135766499887418,0.08057862283829818,0.037439369860123854,0.06699241571264061,0.054222115448230246,0.07900264754768513,0.15001290764997385,0.11978027577659336
78,102.0495114326477,0.04771107052168356,0.12982671744017585,0.09768804051114109,0.0694449182594544,0.08106422420677564,0.0754604436329098,0.07100289002835594,0.207757239533513,0.15505760527133725
79,102.6269063949585,0.0413650968475199,0.14317420952160262,0.10524114354716155,0.037044379511946564,0.11157663025699198,0.08302747287176346,0.11127432700419537,0.3460857711638821,0.25673213474367285
80,99.23166966438293,0.05232318309307733,0.1276552088563554,0.0974457044991575,0.05517407962664313,0.08797991473964849,0.07338260790113925,0.09293946730233368,0.22065978818179535,0.1691208310788644
81,99.98925042152405,0.057742331485164375,0.07580187048577688,0.06735201253420695,0.07367036242912643,0.0781931545042625,0.07595838334621298,0.0790188570013237,0.12915614495571848,0.10698779017914399
82,99.87583446502686,0.05100766536959922,0.12990559797980683,0.0985717505486477,0.045845710724133286,0.09720704773422217,0.07592150645178246,0.07110830658257865,0.2012207683734186,0.15072459063859267
83,102.98453187942505,0.07631287055644312,0.2781276662184706,0.20366125533498888,0.054161940184077655,0.17834257316676394,0.13162378870443334,0.10168083011644284,0.4620071278277528,0.3340335544336104
84,102.61198806762695,0.07674138432939673,0.08459669210076086,0.08075237526049693,0.044954471280854245,0.05653989087805654,0.051058792825841325,0.08090279945818704,0.18514402647129882,0.1427185652102238
85,100.99825692176819,0.0641718473669375,0.12672847891495098,0.10035170804941616,0.051208652518994195,0.08711787499351961,0.07140159696732418,0.08212364955806273,0.19753569050431913,0.1511027702942059
86,99.13422131538391,0.042272858832209104,0.0563884939934075,0.04981123527957072,0.044983802071433925,0.05846107154652307,0.05213873883653111,0.11115186925259979,0.15078311180843823,0.1323970276797359
87,99.95752573013306,0.059464752496261104,0.293010763705832,0.21111006391520193,0.054132578284013876,0.23576738651751417,0.17081065456955005,0.05087431974885444,0.7902890525489628,0.5591097325814215
88,95.98121309280396,0.06301145805069625,0.11164484824975195,0.09057746554061268,0.06144317468088494,0.09870738839383034,0.08215783802211507,0.138348013694391,0.3019623966218266,0.23462420454194644
89,100.31384992599487,0.10164038937753046,0.19985372626125497,0.15839828810244222,0.06205532427654581,0.15210915464195612,0.1160344262856512,0.12924588509044382,0.3748265787532302,0.280012341579584
90,98.65166068077087,0.04595977861618303,0.06219242247222551,0.05465679059590223,0.04493708436751198,0.048152194516841405,0.04656738672891121,0.06442539011213007,0.09994478068701605,0.08402797789742622
91,102.10613965988159,0.04706204933480344,0.0988769691079832,0.07735610654787843,0.051931622883685594,0.0621430336169664,0.05724954683322731,0.08446672730108963,0.12180497356735798,0.10475468100966517
92,95.8453118801117,0.061284394696118814,0.22006721449261216,0.16131674619440137,0.03463971255382159,0.10230618883781618,0.0762810523735139,0.07422369928779002,0.3354520967784874,0.24259418211919234
93,100.9239547252655,0.046986854072397284,0.22938380460500882,0.16532945347453004,0.05889180625856063,0.1178622711222891,0.09307869936793309,0.07413655056543389,0.22516395990800106,0.167412990778412
94,102.40295505523682,0.05053942817958184,0.13517772902333602,0.10192714076297184,0.04292469609565394,0.09948959942406038,0.07653631309033398,0.09398276315935028,0.24242585233219818,0.18364025295122324
95,102.66228437423706,0.0897773319954163,0.13337366368572362,0.11361821255775618,0.04391479053253722,0.08188197978024227,0.06564407234836638,0.11256733537641167,0.2537436938790512,0.19608182341707006
96,102.19971823692322,0.07103695747815578,0.13688207153858992,0.10895022132310633,0.052396300357559406,0.10153611833626729,0.0807198584537777,0.11163797888443593,0.276634027772495,0.21070103151306582
97,102.53256916999817,0.09337123174785285,0.23770388367168918,0.18037802036281447,0.06452140046503795,0.1775273350184548,0.13340493644266194,0.1399472450798724,0.4547194203770619,0.3359850095823701
98,101.60136294364929,0.0651731832781429,0.1133773100554195,0.09239898693427305,0.05590289841450125,0.043630196945430404,0.05016240403475901,0.06633180897358394,0.14550766370956678,0.11296047556322165
99,101.75737404823303,0.09137973496093746,0.5066353329322768,0.36349415787542577,0.08123494921435075,0.18179149658198615,0.1406500434898217,0.09499376478285758,0.4210229577982128,0.30476223933250873
