run,time,rmse_c0_imputation,rmse_c0_forecast,rmse_c0_overall,rmse_c1_imputation,rmse_c1_forecast,rmse_c1_overall,rmse_c2_imputation,rmse_c2_forecast,rmse_c2_overall
66,1518.8949868679047,0.5920719727028878,0.625297740321205,0.608859786217654,0.5054119356838276,0.5056498242769938,0.5055305234302638,1.2986284962078232,1.3025289586375866,1.300574114123782
67,1785.4916455745697,0.6291657180572034,0.6537879621114131,0.6415566192713541,0.5043376455238506,0.5014661181438096,0.5029084040980465,1.2802272681864315,1.2876566390095856,1.283935754995918
68,2768.101142644882,0.6479338732540678,0.6098763359535432,0.6292521650228599,0.49734564386957814,0.4968650062969363,0.49710613182867674,1.2454961014710337,1.2612543500839457,1.2533754455878485
69,2267.4629974365234,0.5679221174020833,0.6210846395121534,0.5950145977711881,0.5263262007374454,0.4989936435765762,0.5128846020323048,1.2284766338007476,1.2939676918491696,1.2615452019723128
70,1864.5104694366455,0.6391213914636937,0.6466575766741592,0.6428887882015557,0.4922295095669275,0.49894796664740176,0.49558965807947264,1.2471937226939251,1.2628768072283711,1.2550353337145632
71,1570.363009929657,0.6084309179258006,0.6485588528252121,0.6287525873712172,0.5177513128100787,0.5064852108285772,0.5121667883717972,1.2315279566838622,1.2815218506954977,1.2566956610346505
72,2078.2812118530273,0.6250711256788909,0.6263207152136435,0.6256942859904441,0.5070794139440912,0.4944823895280234,0.5008401291609437,1.2608817797178096,1.2655207173517777,1.2631961522497104
73,3224.0032057762146,0.7369488698036994,0.6435888668526915,0.6919905286194201,0.6221522765635499,0.5246477012595269,0.5756201043708631,1.375772375347697,1.3515540946927793,1.3637547188731682
74,1563.3872299194336,0.5888156687333579,0.6210720095106403,0.6051085665847263,0.4795275486572976,0.4937761847276778,0.4866818196996592,1.2015760139990954,1.2890806801925694,1.2459604656519516
75,3410.818625688553,0.7228841725667382,0.6810635560534876,0.7023503413052027,0.7995440288418998,0.5159113457528742,0.6732746449810779,1.4593295411313751,1.2838742331226425,1.3746772645143388
76,1365.0709681510925,0.5803190098798902,0.6045160489502682,0.5925033728096624,0.5044867418913643,0.5030447289957417,0.5037684975263141,1.2007797743304398,1.2468576639569282,1.2239637974456876
77,1489.7035257816315,0.6083415592999042,0.6108858434273717,0.6096110656517809,0.48862152325593994,0.4977139254009306,0.49317451593646444,1.2572967161485387,1.2876600800856914,1.2725216672079624
78,2705.2567768096924,0.6743193749469877,0.6361097772526001,0.6555525350716319,0.4995718064619196,0.5010868557224164,0.5003275446650101,1.2589280507936695,1.2612140982799225,1.2600680321359314
